temperature,vibration,pressure,humidity,rotation_speed,voltage,current,oil_level,load,motor_temperature,gearbox_temperature,sound_level,fan_speed,reactive_power,active_power,machine_failure,timestamp
71.34816684,0.444250821,27.94611052,37.91045227,1421.455927,238.0760851,5.145601378,64.80444416,80.06381541,59.73622446,69.77694286,75.90891562,1215.477782,41.97597845,105.5081284,0,1/10/2024 14:00
76.08229295,0.363019702,32.3718768,29.87096063,1567.778647,225.0615766,4.818213353,78.43774028,61.5174147,63.26739491,59.01233844,73.23251884,1227.16698,50.84701537,97.98053931,0,1/10/2024 15:00
75.2278592,0.491171795,24.08968855,34.64573791,1469.457118,209.439692,4.9079838,71.22557142,59.55370996,60.34453067,60.53091785,75.57785744,1156.973807,51.90168325,87.49974344,0,1/10/2024 16:00
71.74199826,0.757970934,32.67779201,49.55709544,1525.224163,217.4305487,3.756088971,73.63397023,74.2101578,59.33697961,59.47987183,74.56800007,1196.376114,57.6756087,103.0570119,1,1/10/2024 17:00
85.71972045,0.419632543,26.36648421,33.59772214,1421.848285,223.0783237,4.889109298,66.859253,90.56101252,65.88500318,57.54876238,74.71718185,1192.174808,56.55097428,105.5143654,1,1/10/2024 18:00
78.16959511,0.663911681,32.19229236,40.94739911,1441.027017,240.6822604,5.484684651,76.43191068,87.88291657,53.43766348,65.73207146,75.54438319,1172.413107,54.32292396,107.2582115,0,1/10/2024 19:00
64.87428707,0.667770081,30.0428192,45.03721987,1571.75437,206.0219452,4.684298722,68.71473796,89.14077164,62.68194609,70.80751524,71.0594166,1315.083743,39.18660495,103.4929277,0,1/10/2024 20:00
75.93227157,0.444641176,27.13818174,33.72538666,1482.634886,232.0257651,5.026263184,71.38776257,70.12953821,51.64426418,64.07561622,75.11870917,1161.844682,54.60526564,97.28884852,0,1/10/2024 21:00
71.69106768,0.556898308,28.77889106,40.92355237,1572.663774,221.7991437,4.622024647,65.33446961,96.1587249,55.8081906,57.471261,75.49034324,1250.246515,53.52756693,109.9400204,0,1/10/2024 22:00
79.26216667,0.662839662,32.05895537,44.68957769,1496.088467,228.3783054,5.180220838,65.01534187,70.351067,53.93671434,69.1997227,75.38654886,1180.359949,51.27972189,100.658485,0,1/10/2024 23:00
71.03739631,0.462087226,30.31768336,40.06249661,1407.905111,218.9800528,4.891738401,73.44102653,82.12824399,63.90971268,73.42850877,74.35250773,1145.668191,41.34888937,95.35076986,0,1/11/2024 0:00
74.42631779,0.479641964,31.75323894,54.34201528,1544.60338,211.5756737,4.53037923,67.78196585,79.8964771,59.67294883,61.76878838,78.41357333,1205.140712,46.11613045,98.19346618,0,1/11/2024 1:00
77.52493639,0.441831909,35.92932175,31.65700371,1470.505384,227.5087278,5.666275734,65.73088456,78.2612618,59.93248378,62.60722867,73.93904234,1232.454669,44.16588615,82.54030968,0,1/11/2024 2:00
79.32877597,0.398524327,25.30727516,45.29364265,1534.934441,226.5443103,5.464466007,66.78408329,93.38592138,54.46633506,67.57830315,75.68197772,1246.025479,39.9249578,98.17758176,0,1/11/2024 3:00
68.99851796,0.435072245,34.85163772,39.13599131,1501.260543,229.7205697,4.697546618,73.49476536,72.9488948,58.50153252,73.10936874,78.8918926,1278.113256,49.98542424,106.8843652,0,1/11/2024 4:00
73.32749382,0.377605973,30.31306781,43.85960077,1422.844089,219.8669536,5.248894155,66.85481069,66.50394744,56.18267348,62.40082927,74.76187158,1347.262314,46.01088939,103.3978302,0,1/11/2024 5:00
72.62527344,0.503408347,27.30364786,42.20653576,1508.214738,214.0017798,5.268706001,69.41172534,80.19995486,61.91727507,58.3377511,75.6433898,1212.52571,63.1265279,115.2066417,0,1/11/2024 6:00
71.73335384,0.423002677,26.00905912,36.33421901,1609.811157,204.41213,5.321150618,70.07513875,76.00173266,55.04454432,68.15709303,74.71084609,1166.845391,49.1561403,97.37025086,0,1/11/2024 7:00
83.8272712,0.523378591,29.43263883,41.14498196,1524.649323,228.1937327,4.152872052,60.41325557,113.7738292,66.64897183,68.99534037,78.71210938,1222.643716,56.46876578,104.8731316,0,1/11/2024 8:00
77.02490855,0.344410435,32.76495034,30.71049274,1497.124112,224.2388948,5.503303271,62.64436797,86.76507476,51.62209775,65.03065725,74.22682632,1186.689352,42.15450488,107.9274018,0,1/11/2024 9:00
68.69558023,0.533088023,29.61735264,43.0162375,1553.76717,210.3421737,4.715150519,71.68138945,75.90659425,55.96740084,62.2093337,78.85006373,1246.298306,47.34955207,123.4285701,0,1/11/2024 10:00
79.58930974,0.583352896,34.53346479,41.49079233,1510.533423,214.6142633,4.821086033,66.31485319,69.43888431,68.38600255,69.97189365,74.68923632,1135.141785,50.48448938,101.4476549,0,1/11/2024 11:00
85.61078099,0.300626436,25.64647293,43.19330084,1510.476712,215.3324119,6.318940876,75.28362456,61.19711589,57.82430626,67.64018002,72.42162083,1318.416727,45.45923026,89.55812821,0,1/11/2024 12:00
80.1623263,0.537405657,29.96373316,45.29059163,1445.418741,205.1701557,5.15093669,74.83403552,69.74780914,53.42560668,61.15782242,77.03811951,1242.802405,47.88899658,108.4792875,0,1/11/2024 13:00
67.40315017,0.622766899,26.24281967,41.8380992,1511.692401,211.823176,4.806838762,73.59584333,81.14941772,61.09535781,65.24547366,74.0859965,1115.799799,48.91024547,118.6572736,1,1/11/2024 14:00
72.57882964,0.379035898,31.09089565,40.7404471,1551.772171,208.6616964,3.897352814,79.09885894,94.27328652,57.62303879,58.24146234,76.8615027,1164.548555,48.83046007,96.7745129,1,1/11/2024 15:00
81.33455575,0.667257239,32.66066217,35.59465832,1458.196892,215.8752099,5.694882067,69.58455336,91.21689142,55.82064872,68.42945228,66.81178685,1240.804052,59.27559287,108.4108154,0,1/11/2024 16:00
71.46165267,0.541901901,28.73771462,36.43889618,1571.224791,212.613025,4.327395165,73.24440963,82.29094832,54.52064595,63.68883215,75.01561579,1258.817203,51.89113143,112.2872806,0,1/11/2024 17:00
77.21909714,0.429498814,22.18735843,45.9336731,1495.414699,203.7299508,4.498280548,67.07799512,76.76832334,73.84186803,62.82144584,73.6211841,1136.388119,52.39755281,110.1706554,1,1/11/2024 18:00
78.87317027,0.494423092,30.59684444,47.18167703,1455.611524,240.2259023,4.83432385,82.26184956,82.68812356,58.7422405,64.83562757,71.81022394,1235.651293,52.69827387,101.2555852,0,1/11/2024 19:00
70.36534764,0.555832691,31.31021566,38.80944782,1549.881604,232.5254073,5.708205896,79.91816826,74.81362003,50.3721632,65.2015385,73.34027699,1102.633006,53.06313189,93.01526242,0,1/11/2024 20:00
74.70237322,0.507600539,31.21288426,40.23001374,1485.660288,212.2098058,5.386619993,70.05940217,97.18363996,67.4685488,69.47465031,73.27889057,1195.533207,49.58556508,99.18720452,0,1/11/2024 21:00
58.7936633,0.553875599,33.70734658,35.47692813,1537.975744,222.724214,4.921081245,71.93293115,78.10809819,63.05535453,67.95545266,74.85604262,1255.602342,48.39626814,104.5860045,0,1/11/2024 22:00
69.87806179,0.407932641,26.78683896,45.86378423,1485.412068,224.1746509,5.154146032,76.796488,79.13662142,56.16766784,64.21795361,70.89802062,1172.424213,50.8340803,109.0822252,0,1/11/2024 23:00
73.73715924,0.516936082,32.04064832,43.32708412,1497.008693,231.9108585,4.699807154,69.26430248,57.84177575,55.33440456,68.81834075,75.94882134,1124.653885,55.78401974,103.3394505,0,1/12/2024 0:00
68.76108409,0.35862855,33.57752254,49.70608718,1524.67801,211.8139497,5.069826845,66.71687965,78.04565153,63.36736398,67.00368627,79.09864436,1207.31074,55.63119094,96.20092033,0,1/12/2024 1:00
83.16205652,0.488877394,24.66423725,35.60838461,1514.544853,230.9210678,5.036668372,74.36994876,88.36484138,58.76540836,62.86700182,75.84278549,1169.764057,48.79800762,105.5537966,1,1/12/2024 2:00
67.84929311,0.409609236,30.95895548,38.1099605,1400.223411,214.520947,5.484384948,70.39219623,69.32277423,50.37011091,64.37640921,77.42696583,1231.477918,53.83921847,108.6008507,0,1/12/2024 3:00
72.79977757,0.426447006,28.48746051,41.15722961,1443.937813,206.641376,5.483589061,70.91497225,72.49279666,68.93619982,64.25888556,78.28368736,1155.733678,49.02707668,103.7961006,0,1/12/2024 4:00
75.65370289,0.623609318,29.75543198,43.23244769,1546.470499,227.2413656,5.246988691,65.82864328,87.92711018,57.83004769,67.52630672,78.70946854,1161.368156,50.16935275,91.63812885,0,1/12/2024 5:00
82.20636645,0.609131012,31.04302945,38.92166181,1493.393171,232.9075842,4.818826221,61.41163926,65.23342776,67.47785868,63.16488693,80.61041608,1098.949884,47.63238309,98.18593965,1,1/12/2024 6:00
67.82068924,0.560913812,28.53831431,35.63519455,1473.813435,245.8790897,5.370911147,71.18071205,90.57801008,66.39217479,63.04795407,73.50239401,1208.497236,49.09177431,109.4782078,1,1/12/2024 7:00
80.81581876,0.390768724,27.97287576,44.40703764,1432.071299,208.0027473,4.954015767,74.52481021,74.6785611,54.99495228,74.84378655,72.84454804,1191.954753,56.70665035,86.16982191,0,1/12/2024 8:00
75.05116531,0.468359155,30.10245725,43.60567681,1446.013184,226.9891969,4.459042816,68.87096625,76.1143178,65.16594932,69.69867741,77.35039694,1140.580766,50.46210574,79.06821978,0,1/12/2024 9:00
70.09245674,0.62130977,26.73826218,35.4186295,1398.910068,215.9019876,4.798356104,77.1821476,68.76121595,56.74278725,61.19699668,77.12479866,1209.689936,50.67641254,115.0808285,1,1/12/2024 10:00
77.31051737,0.514171691,26.74252461,46.77721401,1494.935964,227.8335871,5.042263492,66.48041837,83.7804626,50.66649707,67.85470497,77.3270259,1251.353515,42.7639111,105.1141526,0,1/12/2024 11:00
75.99529848,0.731932954,32.03811985,45.85099355,1470.078121,205.2951045,5.455107892,64.72647773,104.5987199,57.87700917,65.59175033,80.66784736,1189.221603,48.45378046,106.0673,0,1/12/2024 12:00
71.99891561,0.539331784,26.55361789,40.67148249,1451.670605,207.3723022,4.908235914,69.66384846,87.81497239,61.98818751,66.95775588,75.03410973,1213.408347,48.79342548,89.23183026,0,1/12/2024 13:00
75.34901042,0.519204912,31.9989375,40.39798931,1496.593829,212.2412518,4.395400644,69.58703712,71.35714738,57.68631676,65.68670662,76.27846968,1213.665562,45.85428257,107.3752806,0,1/12/2024 14:00
73.07343202,0.469088354,31.38777388,42.77028886,1518.198532,220.7896405,5.028370842,73.84984366,91.35620585,58.4647583,70.94821323,72.05883525,1139.783509,50.10832706,102.7524869,0,1/12/2024 15:00
75.56758673,0.51335409,24.82257981,35.69148465,1604.659897,213.5891873,5.05672802,66.12518588,76.83320454,65.71783022,66.72810172,81.40596337,1302.829291,47.85408855,84.15672422,0,1/12/2024 16:00
78.31065337,0.484753016,27.96730604,40.1501574,1424.405829,226.5905434,5.092918814,76.84047118,93.74484981,60.5324699,64.68955651,73.99036524,1176.457508,50.39997928,114.2428341,1,1/12/2024 17:00
82.93008408,0.570810868,33.58232821,29.23808228,1557.969052,230.2689462,5.459935758,79.83458481,88.06676402,55.78350844,70.21095288,74.07535222,1232.80581,50.60751505,101.5868332,0,1/12/2024 18:00
68.81092251,0.595670232,27.05650341,44.38227823,1548.655078,225.9957754,5.50946162,69.80427987,50.56858435,63.51015162,66.16642521,73.95975033,1238.460764,45.22122821,96.03916034,0,1/12/2024 19:00
85.66516687,0.421401054,28.60678721,32.19253389,1461.045363,236.1878764,4.702894564,76.2485521,69.95920367,60.98837783,65.6073929,73.06531242,1193.020244,48.00649109,96.22010254,0,1/12/2024 20:00
65.239561,0.366876705,31.38618268,47.51709914,1510.161798,224.1582663,4.691928271,64.71751465,89.44385223,47.39197599,66.57011301,72.81168885,1230.339751,50.38687141,79.84778095,0,1/12/2024 21:00
74.24107452,0.316379463,32.35017153,38.34939953,1477.118338,207.8310329,4.479900645,75.37610771,81.51657272,62.14176457,64.53195488,73.42888715,1212.290961,55.92149716,105.933366,0,1/12/2024 22:00
77.94158603,0.550799133,29.24538334,38.94166509,1509.284429,233.6337651,5.349407835,75.23638204,69.76244052,61.95914354,65.04613496,70.90261222,1129.118012,51.28359586,102.6185721,0,1/12/2024 23:00
76.40495934,0.389663339,28.20746942,36.86133047,1575.456551,213.9484376,5.724410054,74.3171864,73.66410485,60.10060565,62.06652706,72.64404624,1183.386365,46.6903241,98.05919868,0,1/13/2024 0:00
71.8865024,0.284710941,34.26710959,38.55980563,1530.280312,229.104185,4.842459036,69.92218456,60.9376338,64.45850291,61.2441639,80.84688933,1169.372455,51.9950238,112.7848521,0,1/13/2024 1:00
73.95938875,0.53885786,35.21669899,47.09265673,1525.430419,235.7373422,4.879284718,55.22875529,79.11626712,56.63803208,60.00714807,77.20696543,1176.912748,58.53774445,86.16140981,0,1/13/2024 2:00
72.53499533,0.749299952,32.93657415,27.56095672,1478.484534,224.5668801,5.733391278,66.79136428,102.1068973,61.68249894,58.04008357,77.77771253,1134.799841,54.58353236,94.03227524,1,1/13/2024 3:00
72.05317622,0.499392909,30.25595443,46.38482693,1425.797167,205.0384119,5.252778927,66.87041991,88.04933391,52.16520314,60.60141319,78.53162636,1256.321686,52.73763265,91.49991745,0,1/13/2024 4:00
79.24801049,0.583849077,27.57520284,41.69011741,1489.576589,210.8178783,5.218117852,65.10872531,101.90417,62.03545192,64.12866483,80.50240369,1280.099633,53.62795088,97.2120502,0,1/13/2024 5:00
76.78507743,0.508182936,27.50866678,33.96489176,1560.330408,233.2274447,4.404541747,70.61121502,88.8239709,69.76529848,65.51558791,69.68573235,1248.900149,57.19977021,100.6747003,0,1/13/2024 6:00
71.53545202,0.490111035,31.56754232,34.62343803,1423.641607,218.3087731,5.339364035,67.90518277,90.27479343,55.02571824,63.64351718,71.31035065,1263.526461,55.37813397,104.3001352,0,1/13/2024 7:00
79.49799938,0.591907648,31.25519466,48.38196514,1447.245532,220.7957353,4.53543183,65.87693995,99.74078688,56.20098934,53.22148255,72.58882902,1182.768258,52.83380191,96.53026547,0,1/13/2024 8:00
76.5364976,0.470972546,34.20479578,35.2724656,1506.313387,227.5882442,4.432989907,64.70599926,83.77263259,56.44992279,72.87293179,73.59081061,1168.187158,55.3432111,91.22644265,0,1/13/2024 9:00
79.06431059,0.526739231,31.95135028,34.23324745,1450.767261,226.9632286,4.826614212,66.42243507,78.12772678,60.64999113,70.43240061,74.09829183,1161.070648,44.59174452,116.8600695,0,1/13/2024 10:00
78.14814421,0.532169781,25.49075909,45.68657271,1460.373828,222.7879981,4.707103638,75.60749606,90.32657517,54.68481864,67.22879926,73.65906734,1232.203246,42.48867374,124.1164019,0,1/13/2024 11:00
70.85502495,0.433190955,33.15584285,41.69276438,1478.820071,217.9133163,4.889200153,66.69487473,94.53840237,62.10623689,74.53745336,75.65792674,1211.353153,50.78549325,101.4328667,1,1/13/2024 12:00
72.1990948,0.599204235,27.00581812,35.31037212,1431.71913,216.8733155,4.279509183,67.42530647,75.20035357,64.23419973,60.11317941,75.10588617,1196.138914,50.34340355,92.43219633,0,1/13/2024 13:00
78.73646803,0.482504024,28.84808618,41.08312488,1451.293908,228.5789883,5.479408153,67.71651192,72.78430918,62.67173607,74.4381256,72.83149561,1264.757427,47.28044973,114.7545413,0,1/13/2024 14:00
78.05185133,0.424425484,30.75060062,34.87123658,1535.171396,225.5356953,5.563843147,71.69496757,81.38856032,51.15792287,60.17392962,68.47335367,1220.247068,54.12926335,85.53242894,0,1/13/2024 15:00
74.89549203,0.553650984,35.98700247,45.50410699,1434.631511,217.427,4.026328763,72.28124744,88.31498867,64.97583833,66.19368963,72.02139388,1158.067118,40.68568207,96.65226675,1,1/13/2024 16:00
75.58663692,0.410153202,39.32975567,45.30685482,1420.106393,230.8211231,5.489228903,54.7767173,87.98091049,64.68683707,58.63081337,73.35228404,1165.954559,47.32613872,93.03882949,0,1/13/2024 17:00
81.38832448,0.502818116,31.82016918,42.66003099,1468.498751,218.7096588,4.594735685,75.10817607,65.758324,64.15080686,65.07347048,74.25876169,1234.099665,47.57522228,88.4046445,0,1/13/2024 18:00
72.04214306,0.4990881,29.45041014,41.80830531,1536.597775,211.4833783,5.428487768,77.18184017,99.11606067,61.86421124,66.93083249,71.61099762,1252.086643,41.81849107,97.19975767,0,1/13/2024 19:00
77.73548691,0.608589557,31.60351695,48.80594062,1490.15391,212.410293,4.965776754,64.74906731,73.58835071,61.10094657,64.22654834,73.5275806,1227.584012,57.47365504,91.35827921,0,1/13/2024 20:00
73.98903674,0.547469823,32.66296628,39.99843164,1476.770946,210.2125916,5.014387782,65.13850878,77.34935003,65.16194699,68.56938722,71.60703783,1294.844437,43.20399366,100.1265446,1,1/13/2024 21:00
73.91159398,0.497497304,29.03799712,34.09062937,1502.21794,217.2758998,4.907451175,67.74873306,70.9734564,69.61756744,65.49507225,74.62254195,1281.750358,47.05829971,100.2717717,0,1/13/2024 22:00
80.49388426,0.58177663,35.38563407,42.24736956,1412.714628,232.3372428,5.606064602,66.2199799,106.9832884,55.23479768,62.38792636,71.78072601,1222.051792,54.53989879,93.78668276,0,1/13/2024 23:00
79.12708174,0.639020755,30.69021228,50.43023525,1524.735283,211.9490482,4.380205994,71.11963437,82.4207067,65.39062698,62.16593341,72.45328603,1158.070967,53.23022672,96.29486643,1,1/14/2024 0:00
79.06754818,0.555781031,31.49322927,34.92620253,1519.171752,221.8847576,5.303920169,60.26737357,71.49024919,59.56891451,69.05456886,71.07394761,1134.500624,44.45912652,97.69151032,0,1/14/2024 1:00
81.52739404,0.501035262,31.99777276,38.19268617,1479.534576,213.4331065,5.550665082,64.41036196,88.6392355,59.35163474,61.73128985,74.53949791,1180.630913,53.41244605,108.0984606,0,1/14/2024 2:00
75.10501921,0.368816377,31.26475983,42.08223019,1550.296226,217.3969096,5.35817004,77.695986,87.69135779,52.31734655,69.57701485,72.40065669,1237.660672,51.44892239,98.51570599,0,1/14/2024 3:00
78.40976486,0.393488634,32.5168215,39.73047575,1443.625195,204.8995879,6.162349457,65.35890016,78.12272976,58.57605295,71.11355896,77.7203528,1291.332354,61.66517781,108.2470174,0,1/14/2024 4:00
73.44866622,0.46947753,28.14824044,35.0884821,1556.39545,217.7946177,4.735526619,76.21714139,88.40606713,55.01367521,56.65643069,76.2175508,1220.872352,52.01970208,105.8581298,0,1/14/2024 5:00
76.62083176,0.43904878,28.32509474,45.60928928,1507.724683,218.0629462,5.478652411,71.77669098,71.74708039,57.68072785,70.66463194,74.7904444,1258.43614,49.29379089,105.715307,0,1/14/2024 6:00
74.34928473,0.48130287,26.6995373,51.60020361,1483.172371,225.4028794,4.946954682,60.95366143,75.07081725,54.50906808,75.30211349,72.60754351,1187.734626,45.71749021,113.8784597,0,1/14/2024 7:00
75.48497982,0.505664992,31.31850369,40.9806573,1499.006318,222.2328091,5.616703038,73.17664598,59.89783345,57.75545806,66.26001881,76.14156092,1231.138456,46.27878317,88.8060912,0,1/14/2024 8:00
77.97578513,0.552969275,32.33680951,35.47965855,1494.636762,208.0160788,4.996155502,69.41166349,66.76048916,57.96944821,67.99542093,77.07210267,1241.167841,45.87115452,95.26816894,0,1/14/2024 9:00
70.90889658,0.492950122,31.3733186,32.25519737,1561.014145,230.8419824,4.806062109,67.72266472,98.07630806,60.48377459,70.18502662,75.42806524,1101.020286,56.85549407,117.632988,0,1/14/2024 10:00
85.46193638,0.548650164,35.0234773,41.28987991,1446.166044,222.1030304,5.653036102,71.22478547,96.41428628,51.92625069,63.62258842,79.81110557,1179.32806,50.08984958,97.42683499,1,1/14/2024 11:00
69.96991309,0.506447441,29.98321194,45.51938672,1461.874038,221.9839352,4.75421903,72.37316743,80.65788649,52.77240926,65.91140112,76.37891195,1247.485019,52.82623562,71.8487631,0,1/14/2024 12:00
68.92905694,0.302453343,32.00622497,42.37583873,1551.815145,219.9081765,4.293637121,73.53795911,96.62931447,61.80957135,58.42900235,77.74082165,1213.723417,57.571238,97.97031657,1,1/14/2024 13:00
80.79055437,0.406066461,26.72489737,39.9879808,1470.223253,214.8224255,4.741576558,75.89126424,78.39925513,56.01280941,65.69317514,75.40069625,1140.174248,38.20767929,101.3493953,0,1/14/2024 14:00
78.95831347,0.485591244,28.83870089,37.05364174,1545.026654,222.1780234,5.309516473,72.04067956,77.56589697,65.37264895,67.49055998,77.02699336,1078.493881,56.39436882,73.82886883,1,1/14/2024 15:00
78.12059909,0.379030526,32.08661327,34.53918184,1584.971799,224.7558844,5.696019376,63.12182956,80.56510648,61.12634861,67.58081511,72.6096563,1181.710963,50.27698456,113.3393564,0,1/14/2024 16:00
78.14172755,0.559992873,32.54730633,44.17375663,1479.910249,202.5310431,5.055564688,67.63177271,78.75078405,63.03381075,70.32712362,73.62480491,1196.420715,52.17524186,92.86287536,0,1/14/2024 17:00
74.93876614,0.653075083,29.11809916,44.56885811,1534.068116,214.6123916,5.659098534,84.71524168,77.84803676,67.0534616,61.12598911,76.04809066,1155.803853,45.85798389,103.2856312,0,1/14/2024 18:00
70.51372814,0.621876185,29.78520224,32.27135107,1442.315386,217.4505303,4.320912539,73.6224553,91.43398107,58.45144594,62.33696622,76.02629844,1207.154247,46.22437801,97.74018455,1,1/14/2024 19:00
75.37902279,0.478655713,25.44637876,47.94919489,1537.736665,222.5617061,4.778368268,81.8464365,81.50135654,57.12756647,74.47753673,76.52283547,1225.319337,52.44422945,87.11648581,0,1/14/2024 20:00
71.61419144,0.649072614,28.9289124,42.8703561,1509.971199,231.9331101,4.855712441,76.97717041,87.12481764,64.35851293,64.24835813,78.30117868,1233.534359,61.922989,89.29491865,0,1/14/2024 21:00
79.87559867,0.514866746,32.67114949,46.99797323,1523.651914,212.2825919,4.942720286,71.20901036,90.31380525,62.54756782,66.00016894,70.72508648,1082.204054,55.01656656,90.64917164,0,1/14/2024 22:00
74.26471309,0.466291403,31.72561505,33.28936126,1467.721396,215.0203815,5.042047194,71.50703535,83.88185796,59.06334845,64.66494979,72.07664236,1134.285745,56.32761461,110.8567191,0,1/14/2024 23:00
70.87251402,0.438659734,31.50199716,33.17087922,1416.945829,214.8746589,5.345455479,69.8170998,70.29728674,66.95728983,60.89159587,75.68871792,1184.768868,49.03999365,98.52461812,0,1/15/2024 0:00
73.39307079,0.469753031,30.14932106,39.25515345,1525.162603,211.9847241,4.777596581,61.31097692,66.47134111,58.93877845,73.11764605,72.8269091,1228.608657,46.99897888,94.78134483,0,1/15/2024 1:00
77.06465727,0.461182318,30.02118948,42.51392213,1396.829842,216.528135,5.069514343,70.09023626,81.48780635,60.16386819,62.36149294,85.13330472,1224.461701,46.09597524,90.65391087,0,1/15/2024 2:00
72.18137724,0.517041622,28.01903658,48.98180411,1484.132475,227.7080222,4.977438555,76.05337276,78.28743695,60.10611325,59.36357238,76.54715886,1223.593497,47.55863138,111.9615022,0,1/15/2024 3:00
70.88889802,0.516057398,32.09648526,43.53039457,1547.059093,209.461645,4.537055048,67.00180003,80.87391429,55.32703053,62.74629861,74.76500745,1180.829103,39.73608783,114.6420127,0,1/15/2024 4:00
76.21843606,0.500304602,31.26291883,38.78659362,1509.594887,224.278144,4.943166655,72.059765,79.83945961,60.38792695,54.99146999,73.45359218,1183.618328,46.37540329,111.847439,0,1/15/2024 5:00
76.22483286,0.543693817,31.47605654,34.86815396,1597.417132,202.9809777,4.928170235,74.25795523,105.8357366,66.98380089,61.74356268,73.55951315,1163.583537,47.19823422,104.9243734,0,1/15/2024 6:00
72.46528412,0.619064627,28.42189547,46.15000286,1551.255458,214.38662,4.917459717,65.4515978,66.69773744,62.22484158,60.15935701,75.09042198,1238.409706,49.12320913,102.8983004,1,1/15/2024 7:00
72.64480847,0.594955414,23.53997124,35.17647287,1467.305081,216.705107,5.015879728,67.74348568,60.1005373,60.15531713,68.08714315,75.3359458,1153.975561,50.65875055,87.84062182,0,1/15/2024 8:00
76.16024969,0.351510203,33.29145814,48.14234277,1501.365669,236.7485967,5.03783677,64.91044255,83.32376834,59.19116359,61.6329288,73.62990257,1242.50182,51.81225434,97.54180873,1,1/15/2024 9:00
67.75957829,0.244607887,28.56348763,38.57807675,1497.631465,217.251977,4.78385241,65.88917197,76.23577445,61.65433514,69.43901968,74.18054326,1210.392662,49.92537314,93.16139797,0,1/15/2024 10:00
67.96268113,0.593431991,27.41167271,47.95291036,1420.891162,197.9875653,5.636357367,63.56197358,83.1606787,63.74883314,71.99241997,79.03285373,1197.747776,47.09278457,81.74487891,0,1/15/2024 11:00
71.40777889,0.36331213,32.08043674,43.39465645,1452.980054,200.0111109,4.415259685,65.49775769,85.83883022,63.04619415,68.90587668,79.15351489,1167.16448,40.18320678,110.5704342,0,1/15/2024 12:00
73.93276424,0.47752346,28.82396208,39.31502255,1471.961955,220.3402959,4.639514946,77.0972784,92.84104695,58.34067569,63.92305856,75.75610194,1132.222907,47.12345696,93.04170054,0,1/15/2024 13:00
76.55453783,0.382988697,33.17980915,37.40301814,1398.188975,226.1377086,6.389981812,65.42261485,64.9277418,61.62390797,65.70557248,70.97622082,1167.617362,45.13774681,111.9594191,1,1/15/2024 14:00
82.37678108,0.319801956,31.85101785,38.29546061,1502.374673,223.7545586,4.481004323,70.6322961,74.43282102,62.39969871,57.3750753,76.61550947,1183.499657,52.33033374,108.817464,0,1/15/2024 15:00
79.28829812,0.554146273,32.05070797,42.14158346,1487.546408,221.6757011,4.323122663,67.48565623,84.28761259,54.96402506,64.33110314,79.66284732,1081.548784,54.54643698,105.5671798,0,1/15/2024 16:00
74.20030735,0.575915516,25.90213287,40.38578248,1416.355305,231.622596,5.367238373,75.89432969,87.70463596,60.84115271,60.69780766,79.10934331,1190.132242,54.69285534,106.1288407,0,1/15/2024 17:00
74.90491896,0.44234896,33.63583196,37.03094296,1520.210643,214.6040878,3.961440073,76.55581148,101.9344955,49.19348057,68.47163191,77.20327756,1246.217868,53.78476368,93.84686118,0,1/15/2024 18:00
69.98735318,0.240895771,30.78375159,39.17184295,1535.793637,228.9491056,4.882363045,74.32034991,89.55703971,62.41266855,77.86376195,79.26726887,1228.360895,49.33237132,118.5785015,0,1/15/2024 19:00
74.90743432,0.445375555,28.89216858,40.39288515,1511.351724,203.6798511,6.072912463,71.53067277,79.43211404,63.30171527,67.49910818,75.16015282,1175.189706,47.39022217,100.4312543,0,1/15/2024 20:00
73.55670681,0.539180401,30.4301654,29.35632953,1483.796591,210.9505217,4.227532039,68.84470232,71.09564247,63.73773063,55.04429926,76.88430891,1202.346815,46.26448623,103.0193169,0,1/15/2024 21:00
76.6135928,0.352108843,24.6712943,42.29084057,1529.572108,201.9295861,4.009017757,64.04062648,74.35710147,58.02476574,63.19384904,72.9576733,1172.191772,42.46250542,93.50923666,0,1/15/2024 22:00
70.86384528,0.518335992,31.22595843,35.10139388,1534.011018,217.251547,4.250409399,79.71764441,74.07297177,61.54523418,65.61245463,75.87679637,1207.438037,54.9592685,90.68834739,0,1/15/2024 23:00
77.59673257,0.498469015,26.91188548,34.23333798,1515.370178,219.5373878,5.449179784,66.20163491,86.55233629,67.11976923,65.43678713,78.98860273,1277.005391,49.12644481,104.7729601,0,1/16/2024 0:00
82.66369457,0.55792915,25.94198914,31.56327826,1458.769387,221.1410149,5.56238836,73.31823174,82.56997446,67.06884824,61.34593437,73.23172977,1248.42494,43.76829853,102.175135,0,1/16/2024 1:00
74.45619926,0.511958037,25.43292244,31.03053751,1513.830038,220.6188335,4.743705602,75.29782786,66.76350429,59.8541365,66.22645871,72.41566971,1226.039715,45.86754312,92.10647634,0,1/16/2024 2:00
77.00855861,0.402693106,33.33806512,33.22276248,1559.774033,210.7244667,5.341606202,67.22359752,75.64098531,60.69659815,58.78749582,75.29246682,1175.355754,45.66513272,85.61573281,0,1/16/2024 3:00
78.45071996,0.61965715,28.11220982,36.45489521,1470.168547,218.0975916,5.695127664,75.19006264,88.77547553,65.55455572,60.27545639,74.32001339,1237.49692,50.21512243,87.30076913,1,1/16/2024 4:00
